"imod","pr_seed","voucher","or","lowor","upor","mi_seed","log_or","log_lowor","log_upor","Intercept","Age","SEXF","RHISP","RBLK","ROTH","PT41","PT42","PT43","PT44","PT45","PT46","PT48","PT50","PT50_1","PT51","PT55","PT209","PT211","PT212","PT213","PT214","PT233","PT237"
5,1234,"RA_GRP_S8",2.23831,1.03682,4.83211,524239,0.80572,0.03616,1.57528,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.40456,1.11521,5.18459,524230,0.87737,0.10904,1.64569,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.43789,1.15188,5.15967,524231,0.89113,0.14139,1.64087,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.33424,1.09508,4.97559,524232,0.84769,0.09083,1.60454,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",1.81408,0.78887,4.17163,524233,0.59558,-0.23715,1.42831,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.24506,0.99694,5.05577,524234,0.80873,-0.00307,1.62053,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.36399,1.09454,5.10572,524235,0.86035,0.09034,1.63036,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.15611,1.00164,4.64122,524236,0.76831,0.00163,1.53498,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.33500,1.02276,5.33089,524237,0.84801,0.02251,1.67352,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.37913,1.12220,5.04387,524238,0.86673,0.11529,1.61817,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123,"RA_GRP_S8",2.26989,1.09020,4.72610,524239,0.81973,0.08636,1.55310,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.22319,1.02763,4.80967,524230,0.79894,0.02726,1.57063,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.23484,1.05863,4.71792,524231,0.80417,0.05697,1.55137,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.18503,1.00527,4.74933,524232,0.78163,0.00526,1.55800,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",1.73958,0.76563,3.95251,524233,0.55365,-0.26706,1.37435,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.03198,0.87884,4.69815,524234,0.70901,-0.12915,1.54717,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.19999,1.03272,4.68658,524235,0.78845,0.03220,1.54470,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.08451,0.97806,4.44264,524236,0.73453,-0.02218,1.49125,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.14391,0.94607,4.85837,524237,0.76263,-0.05544,1.58070,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.17286,1.02186,4.62029,524238,0.77604,0.02163,1.53046,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234,"RA_GRP_S8",2.10056,0.99067,4.45390,524239,0.74220,-0.00937,1.49378,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
6,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.40206,1.12524,5.12770,524230,0.87633,0.11800,1.63466,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.46253,1.18336,5.12444,524231,0.90119,0.16835,1.63402,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.29609,1.09058,4.83411,524232,0.83121,0.08671,1.57570,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",1.75954,0.75434,4.10423,524233,0.56505,-0.28191,1.41202,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.19061,0.96952,4.94960,524234,0.78418,-0.03095,1.59931,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.27185,1.04124,4.95686,524235,0.82059,0.04042,1.60077,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.11800,0.98179,4.56914,524236,0.75047,-0.01838,1.51933,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.25918,0.99524,5.12834,524237,0.81500,-0.00477,1.63478,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.30745,1.08694,4.89845,524238,0.83614,0.08336,1.58892,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123,"RA_GRP_S8",2.26626,1.06839,4.80719,524239,0.81813,0.06615,1.57011,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.22313,1.02764,4.80937,524230,0.79891,0.02726,1.57057,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.23480,1.05865,4.71766,524231,0.80415,0.05699,1.55131,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.18508,1.00528,4.74949,524232,0.78165,0.00527,1.55804,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",1.73959,0.76563,3.95252,524233,0.55365,-0.26706,1.37435,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.03199,0.87885,4.69819,524234,0.70902,-0.12914,1.54718,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.20000,1.03273,4.68660,524235,0.78846,0.03220,1.54471,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.08452,0.97806,4.44268,524236,0.73454,-0.02218,1.49126,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.14387,0.94611,4.85797,524237,0.76261,-0.05540,1.58062,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.17286,1.02187,4.62030,524238,0.77605,0.02163,1.53046,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234,"RA_GRP_S8",2.10057,0.99067,4.45394,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
7,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.39878,1.10608,5.20229,524230,0.87496,0.10082,1.64910,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.42255,1.12811,5.20233,524231,0.88482,0.12054,1.64911,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.35084,1.07912,5.12124,524232,0.85477,0.07615,1.63340,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",1.89146,0.83583,4.28030,524233,0.63735,-0.17933,1.45402,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.21952,0.94505,5.21268,524234,0.79729,-0.05651,1.65109,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.36286,1.08239,5.15814,524235,0.85987,0.07917,1.64058,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.23290,1.04483,4.77191,524236,0.80330,0.04385,1.56275,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.30924,1.01150,5.27195,524237,0.83692,0.01144,1.66240,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.37887,1.10718,5.11120,524238,0.86663,0.10182,1.63143,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_S8",2.26002,1.07354,4.75781,524239,0.81537,0.07096,1.55979,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
